[INFO ] 2023-12-18 22:23:42,737 base.baseclass:32 - https://www.croma.com/lp-buying-guide/washing-machine
[INFO ] 2023-12-18 22:23:42,757 base.baseclass:32 - https://www.croma.com/lp-buying-guide/washing-machine
[INFO ] 2023-12-18 22:23:42,778 base.baseclass:32 - https://www.quora.com/Which-is-the-best-washing-machine-in-India-in-2023
[INFO ] 2023-12-18 22:23:42,813 base.baseclass:32 - https://www.quora.com/Which-is-the-best-washing-machine-in-India-in-2023?top_ans=143124098
[INFO ] 2023-12-18 22:23:42,832 base.baseclass:32 - https://www.reliancedigital.in/washing-machines/c/S101518
[INFO ] 2023-12-18 22:23:42,853 base.baseclass:32 - https://www.moglix.com/articles/best-washing-machine-brands-available-in-india
[INFO ] 2023-12-18 22:23:42,876 base.baseclass:32 - https://www.greateasternretail.com/shop/washing-machine/
[INFO ] 2023-12-18 22:23:42,895 base.baseclass:32 - https://www.ariel.in/en-in/washing-machine-101/your-guide-to-washing-machines/best-washing-machine-for-you
[INFO ] 2023-12-18 22:23:42,915 base.baseclass:32 - https://www.ariel.in/en-in/washing-machine-101/your-guide-to-washing-machines/best-washing-machine-for-you
[INFO ] 2023-12-18 22:23:42,935 base.baseclass:32 - https://www.herzindagi.com/top-deals/washing-machine/best-washing-machine-in-india-september-2023-an-array-from-brands-like-lg-whirlpool-and-more-article-246739
[INFO ] 2023-12-18 22:23:42,957 base.baseclass:32 - https://www.herzindagi.com/top-deals/washing-machine/best-washing-machine-in-india-september-2023-an-array-from-brands-like-lg-whirlpool-and-more-article-246739
[INFO ] 2023-12-18 22:23:42,980 base.baseclass:32 - https://www.jagran.com/top-deals/electronics/washing-machine-best-washing-machines-with-dryers-clean-clothes-without-the-worry-of-drying-23203290.html
[INFO ] 2023-12-18 22:23:43,001 base.baseclass:32 - https://translate.google.com/translate?hl=en&sl=hi&u=https://www.jagran.com/top-deals/electronics/washing-machine-best-washing-machines-with-dryers-clean-clothes-without-the-worry-of-drying-23203290.html&prev=search&pto=aue
[INFO ] 2023-12-18 22:23:43,021 base.baseclass:32 - https://www.jagran.com/top-deals/electronics/washing-machine-best-washing-machines-with-dryers-clean-clothes-without-the-worry-of-drying-23203290.html
[INFO ] 2023-12-18 22:23:43,040 base.baseclass:32 - https://www.nytimes.com/wirecutter/reviews/the-best-washer-and-dryer/
[INFO ] 2023-12-18 22:23:43,060 base.baseclass:32 - https://www.nytimes.com/wirecutter/reviews/the-best-washer-and-dryer/
[INFO ] 2023-12-18 22:23:43,079 base.baseclass:32 - https://www.91mobiles.com/washing-machines
[INFO ] 2023-12-18 22:23:43,098 base.baseclass:32 - https://jamesandco.in/collections/washing-machine
[INFO ] 2023-12-18 22:23:43,116 base.baseclass:32 - https://www.businessinsider.in/insider-reviews/best-5-star-rated-top-load-washing-machines-in-india/articleshow/85583031.cms
[INFO ] 2023-12-18 22:23:43,135 base.baseclass:32 - https://www.cashify.in/best-washing-machines-in-india
[INFO ] 2023-12-18 22:23:43,152 base.baseclass:32 - https://www.cashify.in/best-washing-machines-in-india
[INFO ] 2023-12-18 22:23:43,171 base.baseclass:32 - https://www.midea.com/in/washing-machines
[INFO ] 2023-12-18 22:23:43,190 base.baseclass:32 - https://www.midea.com/in/washing-machines
[INFO ] 2023-12-18 22:23:43,208 base.baseclass:32 - https://nandilathgmart.com/product-category/washing-machine/
